Step,BulletID,Team,X,Y,Heading
602,157,0,122.6,430.6,218.0
602,158,1,525.6,78.3,314.4
602,159,1,216.9,452.2,47.7
602,160,0,407.7,207.0,194.0
602,161,1,400.1,644.0,27.2
602,162,1,629.3,308.8,348.0
603,155,1,371.4,188.8,3.7
603,156,1,389.6,155.4,25.1
603,157,0,113.4,442.4,218.0
603,158,1,514.9,67.8,314.4
603,159,1,228.0,442.1,47.7
603,160,0,404.1,221.5,194.0
603,161,1,406.9,630.7,27.2
603,162,1,626.2,294.1,348.0
604,155,1,372.4,173.8,3.7
604,156,1,395.9,141.8,25.1
604,157,0,104.1,454.2,218.0
604,158,1,504.2,57.3,314.4
604,159,1,239.1,432.0,47.7
604,160,0,400.4,236.1,194.0
604,161,1,413.8,617.3,27.2
604,162,1,623.1,279.4,348.0
605,155,1,373.3,158.8,3.7
605,156,1,402.3,128.2,25.1
605,157,0,94.9,466.0,218.0
605,158,1,493.5,46.8,314.4
605,159,1,250.2,421.9,47.7
605,160,0,396.8,250.6,194.0
605,161,1,420.7,604.0,27.2
605,162,1,620.0,264.7,348.0
606,155,1,374.3,143.9,3.7
606,156,1,408.6,114.6,25.1
606,157,0,85.7,477.9,218.0
606,158,1,482.8,36.3,314.4
606,159,1,261.3,411.8,47.7
606,160,0,393.2,265.2,194.0
606,161,1,427.5,590.7,27.2
606,162,1,616.9,250.1,348.0
607,155,1,375.2,128.9,3.7
607,156,1,415.0,101.1,25.1
607,157,0,76.4,489.7,218.0
607,158,1,472.1,25.8,314.4
607,159,1,272.4,401.7,47.7
607,160,0,389.5,279.7,194.0
607,161,1,434.4,577.3,27.2
607,162,1,613.8,235.4,348.0
608,155,1,376.2,113.9,3.7
608,156,1,421.3,87.5,25.1
608,157,0,67.2,501.5,218.0
608,158,1,461.4,15.3,314.4
608,159,1,283.5,391.6,47.7
608,160,0,385.9,294.3,194.0
608,161,1,441.3,564.0,27.2
608,162,1,610.7,220.7,348.0
609,155,1,377.1,99.0,3.7
609,156,1,427.7,73.9,25.1
609,157,0,58.0,513.3,218.0
609,158,1,450.7,4.7,314.4
609,159,1,294.6,381.5,47.7
609,160,0,382.3,308.8,194.0
609,161,1,448.1,550.7,27.2
609,162,1,607.6,206.0,348.0
610,155,1,378.1,84.0,3.7
610,156,1,434.0,60.3,25.1
610,157,0,48.7,525.1,218.0
610,159,1,305.7,371.4,47.7
610,160,0,378.7,323.4,194.0
610,161,1,455.0,537.3,27.2
610,162,1,604.5,191.4,348.0
611,155,1,379.1,69.0,3.7
611,156,1,440.4,46.7,25.1
611,157,0,39.5,537.0,218.0
611,159,1,316.7,361.3,47.7
611,160,0,375.0,337.9,194.0
611,161,1,461.9,524.0,27.2
611,162,1,601.4,176.7,348.0
612,155,1,380.0,54.1,3.7
612,156,1,446.8,33.1,25.1
612,157,0,30.3,548.8,218.0
612,159,1,327.8,351.2,47.7
612,160,0,371.4,352.5,194.0
612,161,1,468.7,510.6,27.2
612,162,1,598.3,162.0,348.0
613,155,1,381.0,39.1,3.7
613,156,1,453.1,19.5,25.1
613,157,0,21.0,560.6,218.0
613,159,1,338.9,341.1,47.7
613,160,0,367.8,367.1,194.0
613,161,1,475.6,497.3,27.2
613,162,1,595.1,147.3,348.0
614,155,1,381.9,24.1,3.7
614,156,1,459.5,5.9,25.1
614,157,0,11.8,572.4,218.0
614,159,1,350.0,331.0,47.7
614,160,0,364.1,381.6,194.0
614,161,1,482.4,484.0,27.2
614,162,1,592.0,132.7,348.0
614,163,0,555.5,140.9,166.0
614,164,1,347.6,618.1,35.8
615,155,1,382.9,9.1,3.7
615,157,0,2.6,584.2,218.0
615,159,1,361.1,320.9,47.7
615,160,0,360.5,396.2,194.0
615,161,1,489.3,470.6,27.2
615,162,1,588.9,118.0,348.0
615,163,0,559.1,155.4,166.0
615,164,1,356.3,605.9,35.8
616,159,1,372.2,310.8,47.7
616,160,0,356.9,410.7,194.0
616,161,1,496.2,457.3,27.2
616,162,1,585.8,103.3,348.0
616,163,0,562.8,170.0,166.0
616,164,1,365.1,593.7,35.8
617,159,1,383.3,300.7,47.7
617,160,0,353.2,425.3,194.0
617,161,1,503.0,444.0,27.2
617,162,1,582.7,88.6,348.0
617,163,0,566.4,184.5,166.0
617,164,1,373.9,581.6,35.8
618,159,1,394.4,290.6,47.7
618,160,0,349.6,439.8,194.0
618,161,1,509.9,430.6,27.2
618,162,1,579.6,74.0,348.0
618,163,0,570.0,199.1,166.0
618,164,1,382.7,569.4,35.8
619,159,1,405.5,280.5,47.7
619,160,0,346.0,454.4,194.0
619,161,1,516.8,417.3,27.2
619,162,1,576.5,59.3,348.0
619,163,0,573.7,213.7,166.0
619,164,1,391.5,557.3,35.8
619,165,1,549.5,376.2,37.3
620,159,1,416.6,270.4,47.7
620,160,0,342.4,468.9,194.0
620,162,1,573.4,44.6,348.0
620,163,0,577.3,228.2,166.0
620,164,1,400.2,545.1,35.8
620,165,1,558.6,364.2,37.3
621,159,1,427.7,260.3,47.7
621,160,0,338.7,483.5,194.0
621,162,1,570.3,29.9,348.0
621,163,0,580.9,242.8,166.0
621,164,1,409.0,532.9,35.8
621,165,1,567.7,352.3,37.3
622,159,1,438.8,250.3,47.7
622,160,0,335.1,498.0,194.0
622,162,1,567.2,15.3,348.0
622,163,0,584.5,257.3,166.0
622,164,1,417.8,520.8,35.8
622,165,1,576.8,340.4,37.3
623,159,1,449.9,240.2,47.7
623,160,0,331.5,512.6,194.0
623,162,1,564.1,0.6,348.0
623,163,0,588.2,271.9,166.0
623,164,1,426.6,508.6,35.8
623,165,1,585.9,328.4,37.3
624,159,1,461.0,230.1,47.7
624,160,0,327.8,527.2,194.0
624,163,0,591.8,286.4,166.0
624,164,1,435.4,496.5,35.8
624,165,1,595.0,316.5,37.3
625,159,1,472.1,220.0,47.7
625,163,0,595.4,301.0,166.0
625,164,1,444.1,484.3,35.8
625,165,1,604.1,304.6,37.3
626,159,1,483.2,209.9,47.7
626,163,0,599.1,315.5,166.0
626,164,1,452.9,472.1,35.8
626,165,1,613.2,292.7,37.3
627,159,1,494.3,199.8,47.7
627,163,0,602.7,330.1,166.0
627,164,1,461.7,460.0,35.8
627,165,1,622.3,280.7,37.3
628,159,1,505.3,189.7,47.7
628,163,0,606.3,344.6,166.0
628,164,1,470.5,447.8,35.8
628,165,1,631.4,268.8,37.3
629,159,1,516.4,179.6,47.7
629,163,0,609.9,359.2,166.0
629,165,1,640.5,256.9,37.3
630,159,1,527.5,169.5,47.7
630,163,0,613.6,373.8,166.0
630,165,1,649.6,245.0,37.3
630,166,0,659.1,199.4,142.0
630,167,1,322.1,520.8,64.4
631,159,1,538.6,159.4,47.7
631,163,0,617.2,388.3,166.0
631,165,1,658.7,233.0,37.3
631,166,0,668.4,211.2,142.0
631,167,1,335.7,514.3,64.4
632,159,1,549.7,149.3,47.7
632,163,0,620.8,402.9,166.0
632,165,1,667.8,221.1,37.3
632,166,0,677.6,223.0,142.0
632,167,1,349.2,507.8,64.4
633,159,1,560.8,139.2,47.7
633,163,0,624.5,417.4,166.0
633,166,0,686.8,234.8,142.0
633,167,1,362.7,501.3,64.4
634,159,1,571.9,129.1,47.7
634,163,0,628.1,432.0,166.0
634,166,0,696.1,246.6,142.0
634,167,1,376.3,494.9,64.4
635,159,1,583.0,119.0,47.7
635,163,0,631.7,446.5,166.0
635,166,0,705.3,258.5,142.0
635,167,1,389.8,488.4,64.4
635,168,1,458.3,430.2,61.7
636,159,1,594.1,108.9,47.7
636,163,0,635.3,461.1,166.0
636,166,0,714.5,270.3,142.0
636,167,1,403.3,481.9,64.4
636,168,1,471.5,423.1,61.7
637,159,1,605.2,98.8,47.7
637,163,0,639.0,475.6,166.0
637,166,0,723.8,282.1,142.0
637,167,1,416.8,475.4,64.4
637,168,1,484.7,416.0,61.7
638,159,1,616.3,88.7,47.7
638,163,0,642.6,490.2,166.0
638,166,0,733.0,293.9,142.0
638,168,1,497.9,408.9,61.7
639,159,1,627.4,78.6,47.7
639,163,0,646.2,504.7,166.0
639,166,0,742.3,305.7,142.0
639,168,1,511.1,401.8,61.7
640,159,1,638.5,68.5,47.7
640,163,0,649.9,519.3,166.0
640,166,0,751.5,317.6,142.0
640,168,1,524.3,394.7,61.7
641,159,1,649.6,58.4,47.7
641,163,0,653.5,533.9,166.0
641,166,0,760.7,329.4,142.0
641,168,1,537.5,387.6,61.7
642,159,1,660.7,48.3,47.7
642,163,0,657.1,548.4,166.0
642,166,0,770.0,341.2,142.0
642,168,1,550.7,380.5,61.7
643,159,1,671.8,38.2,47.7
643,163,0,660.7,563.0,166.0
643,166,0,779.2,353.0,142.0
643,168,1,563.9,373.4,61.7
644,159,1,682.9,28.2,47.7
644,163,0,664.4,577.5,166.0
644,166,0,788.4,364.8,142.0
644,168,1,577.2,366.2,61.7
645,159,1,693.9,18.1,47.7
645,163,0,668.0,592.1,166.0
645,166,0,797.7,376.7,142.0
645,168,1,590.4,359.1,61.7
646,159,1,705.0,8.0,47.7
646,163,0,671.6,606.6,166.0
646,168,1,603.6,352.0,61.7
646,169,0,718.8,291.3,114.0
646,170,1,303.4,417.5,74.7
647,163,0,675.3,621.2,166.0
647,168,1,616.8,344.9,61.7
647,169,0,732.5,297.4,114.0
647,170,1,317.9,413.5,74.7
648,163,0,678.9,635.7,166.0
648,168,1,630.0,337.8,61.7
648,169,0,746.2,303.5,114.0
648,170,1,332.3,409.6,74.7
649,163,0,682.5,650.3,166.0
649,168,1,643.2,330.7,61.7
649,169,0,759.9,309.6,114.0
649,170,1,346.8,405.6,74.7
650,163,0,686.2,664.8,166.0
650,168,1,656.4,323.6,61.7
650,169,0,773.6,315.7,114.0
650,170,1,361.3,401.7,74.7
651,163,0,689.8,679.4,166.0
651,168,1,669.6,316.5,61.7
651,169,0,787.3,321.8,114.0
651,170,1,375.8,397.7,74.7
652,163,0,693.4,693.9,166.0
652,168,1,682.8,309.4,61.7
652,170,1,390.2,393.8,74.7
653,163,0,697.0,708.5,166.0
653,168,1,696.0,302.3,61.7
653,170,1,404.7,389.8,74.7
653,171,1,341.6,479.7,90.9
654,163,0,700.7,723.1,166.0
654,168,1,709.2,295.2,61.7
654,170,1,419.2,385.9,74.7
654,171,1,356.6,480.0,90.9
655,163,0,704.3,737.6,166.0
655,168,1,722.5,288.1,61.7
655,170,1,433.6,381.9,74.7
655,171,1,371.6,480.2,90.9
656,163,0,707.9,752.2,166.0
656,168,1,735.7,281.0,61.7
656,170,1,448.1,378.0,74.7
656,171,1,386.6,480.4,90.9
657,163,0,711.6,766.7,166.0
657,168,1,748.9,273.8,61.7
657,170,1,462.6,374.0,74.7
657,171,1,401.6,480.7,90.9
658,163,0,715.2,781.3,166.0
658,168,1,762.1,266.7,61.7
658,170,1,477.1,370.1,74.7
658,171,1,416.6,480.9,90.9
659,163,0,718.8,795.8,166.0
659,168,1,775.3,259.6,61.7
659,170,1,491.5,366.1,74.7
659,171,1,431.6,481.2,90.9
660,168,1,788.5,252.5,61.7
660,170,1,506.0,362.2,74.7
660,171,1,446.6,481.4,90.9
661,170,1,520.5,358.3,74.7
661,171,1,461.6,481.7,90.9
662,170,1,534.9,354.3,74.7
662,171,1,476.6,481.9,90.9
662,172,0,721.6,397.5,90.0
662,173,1,299.8,319.7,109.0
663,170,1,549.4,350.4,74.7
663,171,1,491.6,482.1,90.9
663,172,0,736.6,397.5,90.0
663,173,1,314.0,324.6,109.0
664,170,1,563.9,346.4,74.7
664,171,1,506.6,482.4,90.9
664,172,0,751.6,397.5,90.0
664,173,1,328.2,329.4,109.0
665,170,1,578.4,342.5,74.7
665,171,1,521.6,482.6,90.9
665,172,0,766.6,397.5,90.0
665,173,1,342.4,334.3,109.0
666,170,1,592.8,338.5,74.7
666,171,1,536.6,482.9,90.9
666,172,0,781.6,397.5,90.0
666,173,1,356.6,339.2,109.0
667,170,1,607.3,334.6,74.7
667,171,1,551.6,483.1,90.9
667,172,0,796.6,397.5,90.0
667,173,1,370.8,344.1,109.0
668,170,1,621.8,330.6,74.7
668,171,1,566.6,483.3,90.9
668,173,1,384.9,349.0,109.0
669,170,1,636.2,326.7,74.7
669,171,1,581.6,483.6,90.9
669,173,1,399.1,353.9,109.0
669,174,1,233.1,516.7,99.7
670,170,1,650.7,322.7,74.7
670,171,1,596.6,483.8,90.9
670,173,1,413.3,358.7,109.0
670,174,1,247.9,519.2,99.7
671,170,1,665.2,318.8,74.7
671,171,1,611.6,484.1,90.9
671,173,1,427.5,363.6,109.0
671,174,1,262.7,521.8,99.7
672,170,1,679.7,314.8,74.7
672,171,1,626.6,484.3,90.9
672,173,1,441.7,368.5,109.0
672,174,1,277.5,524.3,99.7
673,170,1,694.1,310.9,74.7
673,171,1,641.6,484.6,90.9
673,173,1,455.9,373.4,109.0
673,174,1,292.3,526.9,99.7
674,170,1,708.6,306.9,74.7
674,173,1,470.0,378.3,109.0
674,174,1,307.0,529.4,99.7
675,170,1,723.1,303.0,74.7
675,173,1,484.2,383.2,109.0
675,174,1,321.8,531.9,99.7
676,170,1,737.5,299.0,74.7
676,173,1,498.4,388.0,109.0
676,174,1,336.6,534.5,99.7
677,170,1,752.0,295.1,74.7
677,173,1,512.6,392.9,109.0
677,174,1,351.4,537.0,99.7
678,170,1,766.5,291.2,74.7
678,173,1,526.8,397.8,109.0
678,174,1,366.2,539.5,99.7
678,175,0,665.2,488.8,66.0
679,170,1,781.0,287.2,74.7
679,173,1,541.0,402.7,109.0
679,174,1,381.0,542.1,99.7
679,175,0,678.9,482.7,66.0
680,170,1,795.4,283.3,74.7
680,173,1,555.1,407.6,109.0
680,174,1,395.8,544.6,99.7
680,175,0,692.6,476.6,66.0
681,173,1,569.3,412.4,109.0
681,174,1,410.5,547.2,99.7
681,175,0,706.3,470.5,66.0
681,176,1,304.8,198.9,157.0
682,173,1,583.5,417.3,109.0
682,174,1,425.3,549.7,99.7
682,175,0,720.0,464.4,66.0
682,176,1,310.6,212.7,157.0
683,173,1,597.7,422.2,109.0
683,174,1,440.1,552.2,99.7
683,175,0,733.7,458.3,66.0
683,176,1,316.5,226.5,157.0
684,173,1,611.9,427.1,109.0
684,174,1,454.9,554.8,99.7
684,175,0,747.4,452.2,66.0
684,176,1,322.3,240.4,157.0
685,173,1,626.1,432.0,109.0
685,174,1,469.7,557.3,99.7
685,175,0,761.1,446.1,66.0
685,176,1,328.2,254.2,157.0
685,177,1,130.9,561.3,100.5
686,173,1,640.2,436.9,109.0
686,174,1,484.5,559.8,99.7
686,175,0,774.8,440.0,66.0
686,176,1,334.1,268.0,157.0
686,177,1,145.7,564.0,100.5
687,173,1,654.4,441.7,109.0
687,174,1,499.2,562.4,99.7
687,175,0,788.5,433.9,66.0
687,176,1,339.9,281.8,157.0
687,177,1,160.4,566.8,100.5
688,173,1,668.6,446.6,109.0
688,174,1,514.0,564.9,99.7
688,176,1,345.8,295.6,157.0
688,177,1,175.2,569.5,100.5
689,173,1,682.8,451.5,109.0
689,174,1,528.8,567.5,99.7
689,176,1,351.6,309.4,157.0
689,177,1,189.9,572.3,100.5
690,173,1,697.0,456.4,109.0
690,174,1,543.6,570.0,99.7
690,176,1,357.5,323.2,157.0
690,177,1,204.7,575.0,100.5
691,173,1,711.2,461.3,109.0
691,176,1,363.3,337.0,157.0
691,177,1,219.4,577.8,100.5
692,173,1,725.3,466.2,109.0
692,176,1,369.2,350.8,157.0
692,177,1,234.2,580.5,100.5
693,173,1,739.5,471.0,109.0
693,176,1,375.0,364.7,157.0
693,177,1,248.9,583.2,100.5
694,173,1,753.7,475.9,109.0
694,176,1,380.9,378.5,157.0
694,177,1,263.7,586.0,100.5
694,178,0,562.7,542.0,38.0
695,173,1,767.9,480.8,109.0
695,176,1,386.7,392.3,157.0
695,177,1,278.4,588.7,100.5
695,178,0,571.9,530.2,38.0
696,173,1,782.1,485.7,109.0
696,176,1,392.6,406.1,157.0
696,177,1,293.2,591.5,100.5
696,178,0,581.1,518.4,38.0
697,173,1,796.2,490.6,109.0
697,176,1,398.4,419.9,157.0
697,177,1,307.9,594.2,100.5
697,178,0,590.4,506.5,38.0
698,176,1,404.3,433.7,157.0
698,177,1,322.6,597.0,100.5
698,178,0,599.6,494.7,38.0
698,179,1,498.5,424.9,164.1
699,176,1,410.2,447.5,157.0
699,177,1,337.4,599.7,100.5
699,178,0,608.8,482.9,38.0
699,179,1,502.6,439.3,164.1
700,176,1,416.0,461.3,157.0
700,177,1,352.1,602.5,100.5
700,178,0,618.1,471.1,38.0
700,179,1,506.7,453.7,164.1
701,176,1,421.9,475.1,157.0
701,177,1,366.9,605.2,100.5
701,178,0,627.3,459.3,38.0
701,179,1,510.9,468.2,164.1
702,176,1,427.7,488.9,157.0
702,177,1,381.6,608.0,100.5
702,178,0,636.5,447.4,38.0
702,179,1,515.0,482.6,164.1
703,176,1,433.6,502.8,157.0
703,177,1,396.4,610.7,100.5
703,178,0,645.8,435.6,38.0
703,179,1,519.1,497.0,164.1
704,176,1,439.4,516.6,157.0
704,177,1,411.1,613.4,100.5
704,178,0,655.0,423.8,38.0
704,179,1,523.2,511.4,164.1
705,176,1,445.3,530.4,157.0
705,177,1,425.9,616.2,100.5
705,178,0,664.3,412.0,38.0
705,179,1,527.3,525.9,164.1
705,180,1,116.1,565.5,93.7
706,176,1,451.1,544.2,157.0
706,177,1,440.6,618.9,100.5
706,178,0,673.5,400.2,38.0
706,179,1,531.4,540.3,164.1
706,180,1,131.0,566.5,93.7
707,177,1,455.4,621.7,100.5
707,178,0,682.7,388.3,38.0
707,179,1,535.6,554.7,164.1
707,180,1,146.0,567.5,93.7
708,177,1,470.1,624.4,100.5
708,178,0,692.0,376.5,38.0
708,179,1,539.7,569.1,164.1
708,180,1,161.0,568.5,93.7
709,177,1,484.9,627.2,100.5
709,178,0,701.2,364.7,38.0
709,179,1,543.8,583.5,164.1
709,180,1,175.9,569.4,93.7
710,177,1,499.6,629.9,100.5
710,178,0,710.4,352.9,38.0
710,179,1,547.9,598.0,164.1
710,180,1,190.9,570.4,93.7
711,177,1,514.4,632.7,100.5
711,178,0,719.7,341.1,38.0
711,179,1,552.0,612.4,164.1
711,180,1,205.9,571.4,93.7
712,177,1,529.1,635.4,100.5
712,178,0,728.9,329.2,38.0
712,179,1,556.1,626.8,164.1
712,180,1,220.8,572.4,93.7
713,177,1,543.8,638.2,100.5
713,178,0,738.1,317.4,38.0
713,179,1,560.2,641.2,164.1
713,180,1,235.8,573.3,93.7
714,177,1,558.6,640.9,100.5
714,178,0,747.4,305.6,38.0
714,179,1,564.4,655.7,164.1
714,180,1,250.8,574.3,93.7
715,177,1,573.3,643.6,100.5
715,178,0,756.6,293.8,38.0
715,179,1,568.5,670.1,164.1
715,180,1,265.7,575.3,93.7
716,177,1,588.1,646.4,100.5
716,178,0,765.8,282.0,38.0
716,179,1,572.6,684.5,164.1
716,180,1,280.7,576.3,93.7
717,177,1,602.8,649.1,100.5
717,178,0,775.1,270.1,38.0
717,179,1,576.7,698.9,164.1
717,180,1,295.7,577.2,93.7
718,177,1,617.6,651.9,100.5
718,178,0,784.3,258.3,38.0
718,179,1,580.8,713.4,164.1
718,180,1,310.6,578.2,93.7
719,177,1,632.3,654.6,100.5
719,178,0,793.5,246.5,38.0
719,179,1,584.9,727.8,164.1
719,180,1,325.6,579.2,93.7
720,177,1,647.1,657.4,100.5
720,179,1,589.0,742.2,164.1
720,180,1,340.6,580.2,93.7
721,177,1,661.8,660.1,100.5
721,179,1,593.2,756.6,164.1
721,180,1,355.5,581.1,93.7
722,177,1,676.6,662.9,100.5
722,179,1,597.3,771.1,164.1
722,180,1,370.5,582.1,93.7
723,177,1,691.3,665.6,100.5
723,179,1,601.4,785.5,164.1
723,180,1,385.5,583.1,93.7
724,177,1,706.1,668.4,100.5
724,179,1,605.5,799.9,164.1
724,180,1,400.5,584.1,93.7
725,177,1,720.8,671.1,100.5
725,180,1,415.4,585.0,93.7
726,177,1,735.6,673.8,100.5
726,180,1,430.4,586.0,93.7
727,177,1,750.3,676.6,100.5
727,180,1,445.4,587.0,93.7
728,177,1,765.0,679.3,100.5
728,180,1,460.3,588.0,93.7
729,177,1,779.8,682.1,100.5
729,180,1,475.3,589.0,93.7
730,177,1,794.5,684.8,100.5
730,180,1,490.3,589.9,93.7
731,180,1,505.2,590.9,93.7
732,180,1,520.2,591.9,93.7
733,180,1,535.2,592.9,93.7
734,180,1,550.1,593.8,93.7
735,180,1,565.1,594.8,93.7
736,180,1,580.1,595.8,93.7
737,180,1,595.0,596.8,93.7
738,180,1,610.0,597.7,93.7
739,180,1,625.0,598.7,93.7
740,180,1,639.9,599.7,93.7
741,180,1,654.9,600.7,93.7
742,180,1,669.9,601.6,93.7
743,180,1,684.8,602.6,93.7
744,180,1,699.8,603.6,93.7
745,180,1,714.8,604.6,93.7
746,180,1,729.8,605.5,93.7
747,180,1,744.7,606.5,93.7
748,180,1,759.7,607.5,93.7
749,180,1,774.7,608.5,93.7
750,180,1,789.6,609.4,93.7
